url,neighborhood,source,dest,matrix
"https://lh3.googleusercontent.com/d/1M0ddeil6TEwN46CW3ahd_B0WUZ74AnEa
",east_village,"POLYGON ((276.5 1450.5, 276.5 1030.5, 1240.5 1026, 1241 1448.5, 276.5 1450.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[2.8244892636052255, -9.215393633634315e-05, 0.0], [0.004254591977769451, 2.7418438543395496, 0.0], [6281486.750924715, 1837049.2681050794, 1.0000000000000002]]"
"https://lh3.googleusercontent.com/d/1M8Dx8QNjGE_wWTDXZZ6-LVSzEiyWh03N
",columbia,"POLYGON ((843 1737, 841.5 1293, 1277.5 1289, 1277.5 1735, 843 1737))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[1.8953693145893293, 0.005810335646583817, 0.0], [0.017241326049770578, 2.532728234926253, 0.0], [6277327.09395075, 1838158.0935867971, 1.0]]"
"https://lh3.googleusercontent.com/d/1MXuhd5_2noYgiWqsSazBGlmgTCNNn_ac
",city_center,"POLYGON ((422 1612, 423.5 1379, 1351.5 1378, 1352 1611.5, 422 1612))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[3.3168064373371173, -0.016772998985018283, 0.0], [0.021246106175567547, 3.241061916513445, 0.0], [6278882.548153984, 1836962.0793952665, 0.9999999999999998]]"
"https://lh3.googleusercontent.com/d/1MYA2ZkXHtPwFYJ-3Nhiva229GC817O34
",marina,"POLYGON ((326 1588.5, 330.5 1439, 1167 1048.5, 1168.5 1592, 326 1588.5))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[2.645724645667353, -0.03993720971352017, 0.0], [-0.009627607553738926, 2.829012347022399, 0.0], [6278077.140034944, 1835807.16253698, 1.0000000000000004]]"
"https://lh3.googleusercontent.com/d/1Me5qWwcmotfOBAWrQ9kvDHFm3bhUtKST
",cortez,"POLYGON ((536.5 1566.5, 536.5 1290, 1298.5 1285.5, 1300 1566, 536.5 1566.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[2.9393847852843287, -0.006306441417135053, 0.0], [0.006353144665808941, 2.720313140913504, 0.0], [6279010.44475275, 1839436.7066726794, 0.9999999999999996]]"
"https://lh3.googleusercontent.com/d/1MrJyy8Jp89W_VsackldvyRVI8R8ucVzA
",east_village_south,"POLYGON ((325 1672.5, 328.5 1120.5, 1239 1124, 1234.5 1676.5, 325 1672.5))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[2.9876715677700325, -0.045416916738829194, 0.0], [0.028691759991488652, 3.4393865730687594, 0.0], [6281255.820519885, 1834144.6643424432, 0.9999999999999999]]"
"https://lh3.googleusercontent.com/d/1NqBVws73kSdZ7v5yHwSY7H6WlwCMYvHd
",columbia,"POLYGON ((763.5 1646, 763.5 1354.5, 979.5 1355, 977 1646.5, 763.5 1646))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[3.8409806501738912, -0.032644107857205895, 0.0], [0.04764251401138608, 3.8663163077676472, 0.0], [6275945.541634037, 1836224.5573174788, 1.0000000000000004]]"
"https://lh3.googleusercontent.com/d/1Oc8m_9JS0UeFqmlIgvHcS2Ugnch4Ttup
",east_village,"POLYGON ((268.5 1458.5, 270.5 1029.5, 1252.5 1031, 1251 1462.5, 268.5 1458.5))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[2.7726678157139406, -0.016678027894318975, 0.0], [0.01708435299769917, 2.684422305319913, 0.0], [6281504.513116514, 1837115.573296325, 1.0]]"
"https://lh3.googleusercontent.com/d/1OjJqwjr6q5DOC6Ns69o3wS_mJfr8rbfU
",cortez,"POLYGON ((535.5 1567.5, 535.5 1288, 1294.5 1290.5, 1296 1569, 535.5 1567.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[2.9509536031715595, -0.022422167119691316, 0.0], [0.006414175457393867, 2.715471129123898, 0.0], [6279007.105092296, 1839453.6003153396, 0.9999999999999999]]"
"https://lh3.googleusercontent.com/d/1OncVFbC9mFukh5yoU1mEoaIclloG1Rm_
",cortez,"POLYGON ((538.5 1553.5, 539.5 1284, 1281.5 1288.5, 1279 1558, 538.5 1553.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[3.02441362198295, -0.03273351946824515, 0.0], [0.03447029837479931, 2.8109565495201423, 0.0], [6278917.433965096, 1839348.2109706267, 1.0000000000000002]]"
"https://lh3.googleusercontent.com/d/1P9RFC6JxgqfO0GwOPYcCBUcDit22bZj2
",east_village_south,"POLYGON ((318.5 1686, 316 1116, 1251.5 1114, 1251 1683, 318.5 1686))","POLYGON ((6282272.21743156 1837990.84746804, 6282272 1839874.99999986, 6284995.00099991 1839861.99999983, 6284987 1837946.99999986, 6282272.21743156 1837990.84746804))","[[2.9110090485774696, -0.021533508670546365, 0.0], [0.0017089960729208542, 3.3355271323216584, 0.0], [6281346.203594267, 1834266.695417605, 1.0]]"
"https://lh3.googleusercontent.com/d/1PS4qAULh1b81YkQMXeTLR5kPQt62lXIE
",core,"POLYGON ((408.5 1582, 409 1345.5, 1367.5 1343.5, 1367.5 1582.5, 408.5 1582))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[3.2138861017871836, -0.016305768834866022, 0.0], [0.01725010895552259, 3.179756036477329, 0.0], [6278977.574277656, 1837154.2963209078, 1.0000000000000002]]"
"https://lh3.googleusercontent.com/d/1QCKvDcN6aLRzMLkHNJi2OoRiB9iQduqH
",cortez,"POLYGON ((536.5 1555.5, 536.5 1278, 1300.5 1279.5, 1301 1557, 536.5 1555.5))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[2.93357512951586, -0.02054796101715073, 0.0], [0.011760754495298897, 2.730144609814488, 0.0], [6279005.972177133, 1839461.7008861247, 1.0000000000000004]]"
"https://lh3.googleusercontent.com/d/1QEdcx3idDjasgxuPV7SM_1WnN2A75IBo
",golden_hill,"POLYGON ((234 1626, 230.5 1298, 1165.5 1335.5, 1161 1625, 234 1626))","POLYGON ((6285851.602057546 1841024.0836843997, 6285845.135206968 1842159.1903380603, 6289136.307430387 1842152.8734215647, 6289139.730979964 1841108.5644865632, 6285851.602057546 1841024.0836843997))","[[3.5336501483003016, -0.027222201157398478, 0.0], [-0.013391095560109534, 3.524879864418608, 0.0], [6285047.289503198, 1836444.6333829619, 1.0000000000000004]]"
"https://lh3.googleusercontent.com/d/1QHiO3A4VCmkoaDqDIR6gf4RHTkrVzEQb
",cortez,"POLYGON ((522.5 1577, 523 1294.5, 1288 1298, 1289 1581, 522.5 1577))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[2.927791844156268, -0.028278617921997356, 0.0], [0.011537641215909389, 2.679470659830713, 0.0], [6279049.430209666, 1839486.3408158643, 1.0]]"
