file_id,neighborhood,date,count,type,x,y
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,1,Individual,6281780.861057625,1840086.1313580058
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,3,Individual,6281902.932030696,1840145.3112581563
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,1,Individual,6281474.767749782,1839687.1642365663
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,1,Individual,6281545.9315316295,1839773.419199276
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,1,Individual,6281640.910536959,1839778.6611340793
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,2,Individual,6281626.323907559,1839646.4278828602
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,7,Individual,6281932.793837054,1839605.4365652178
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,5,Individual,6281782.343020549,1839675.8615046826
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,5,Individual,6281485.272666744,1839303.870810119
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,1,Individual,6281555.324175633,1839368.5345816545
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,1,Individual,6281772.505856083,1839279.105919506
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,1,Individual,6281653.785565264,1839268.5048037097
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,1,Individual,6281927.671479087,1838984.6456190057
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,2,Individual,6281779.616190109,1838898.5172077387
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,1,Individual,6281648.443703881,1838904.131352668
1QhVjL/Wldqt4GuayIgonXlakyvaH1mFXnuM4Q==,gaslamp,2018-02-21,5,Individual,6281934.1016152995,1838077.7281203077
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,10,Individual,6281929.755818731,1838110.5572092321
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,4,Individual,6281614.530814628,1838227.90441762
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,4,Individual,6281471.265248119,1841216.166419697
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,4,Individual,6281948.778957467,1841215.66502962
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,1,Individual,6281763.706059664,1841203.0669159363
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,2,Individual,6281658.582205084,1841161.8133628035
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,6,Individual,6281936.142698575,1841100.3412440668
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,4,Individual,6281648.134638382,1840888.4532121762
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,2,Individual,6281648.062987004,1840770.5782545917
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,1,Individual,6281464.161786215,1840806.2133330358
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,4,Individual,6281768.054132115,1840838.7726122306
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,2,Individual,6281945.13033431,1840851.2893959195
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,2,Individual,6281940.3132710215,1840444.0385227087
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,5,Individual,6281852.292623933,1840349.3797219612
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,2,Individual,6281773.520163046,1840434.3052824645
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,3,Individual,6281655.851242239,1840427.7506170678
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,1,Individual,6281536.981312489,1840324.741185986
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,2,Individual,6281474.202242815,1840409.8294064787
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,1,Individual,6281789.220434986,1839952.2522068808
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,2,Individual,6281765.297114222,1840061.8462455552
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,3,Individual,6281660.194429368,1840055.419384436
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,1,Individual,6281539.181403761,1840185.457655073
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,2,Individual,6281536.753330831,1839949.6845027625
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,2,Individual,6281465.739813251,1839643.560852185
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,2,Individual,6281570.930433888,1839794.6524339758
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,4,Individual,6281765.0300499955,1839622.494130922
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,4,Individual,6281649.670325967,1839656.1473472978
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,1,Individual,6281915.7841704255,1839557.0533745321
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,1,Individual,6281553.651354832,1839558.728240247
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,1,Individual,6281551.278648877,1839414.0402824336
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,3,Individual,6281475.838893705,1839343.6200727422
HeTq4NUb6SibcePiFf38/I9hH18b8QFVMy7CEQ==,gaslamp,2018-03-28,1,Individual,6281755.64344636,1839215.1967834283
