image_url,file_id,source_file,url_year,url_month,date,neighborhood,url_neighborhood,total_count,temp,rain
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201803-003.png,m6a0afqVk7BRD59+KmVzHYE6wDsVjRlCQg8lTQ==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/core-homeless-2018.json,2018,3,2018-03-28,core,core,126.0,59.0,
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201804-003.png,byHyvu9bvgSNjHkdFV08CM4azYuemthD2Q2BxQ==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/core-homeless-2018.json,2018,4,2018-04-25,core,core,109.0,,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201805-003.png,mmHm0j9ut3RrZ33icA2RtnBD4P9/fvgDd685hw==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/core-homeless-2018.json,2018,5,2018-05-03,core,core,167.0,60.0,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/core/201806-003.png,+xE/b1f+MV2gjI9pRXxEqjhrKdJSUSpV9m9gfA==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/core-homeless-2018.json,2018,6,2018-06-28,core,core,114.0,63.0,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201501-003.png,7ZSCuke4ADlyYrtFu2fiX5XTTzkUa6CP3V0ZpA==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2015.json,2015,1,2015-01-31,cortez,cortez,52.0,,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201502-005.png,B9H2aDLEhmmuZ/toLXKqGS3rwUWizXjcBksIjQ==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2015.json,2015,2,2015-02-25,cortez,cortez,33.0,,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201503-006.png,odpAjeZMo/i7u62Q6E5Gy4W5C8/0Zj2QOxh06A==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2015.json,2015,3,2015-03-26,cortez,cortez,59.0,,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201504-005.png,VM6ux0fXVeirgX1AkpDRJ2wqJfXRnBWFCsHgUw==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2015.json,2015,4,2015-04-30,cortez,cortez,40.0,,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201505-005.png,vU1ChnRTdokuMI2QqCu38ONXN4j4aFrgH4L4pw==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2015.json,2015,5,2015-05-31,cortez,cortez,43.0,,clear
http://ds.civicknowledge.org/downtownsandiego.org/homeless-count/cortez/201507-004.png,x5GOhdAkmfmNClEfvU8r5dxVef7+HfQLhk0Xdg==,/Users/eric/Google Sync/sandiegodata.org/Projects/Downtown Partnership Homeless/Annotations/complete/count/cortez-homeless-2015.json,2015,7,2015-07-31,cortez,cortez,39.0,,clear
