image_url,file_id,source_file,url_year,url_month,url_date,date,url_neighborhood,neighborhood,total_count,temp,rain
"https://lh3.googleusercontent.com/d/1vSKUgTztXEdR-c-4R6aUQ_JeO0DSXMCc
",DzjlnznpCpNchuF+SijIBnDw9im6pNjjGBh+lA==,count/Sherman Heights_2024_count.json,,,,2024-08-30,,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/1glq5Vbv_uLIjKGPzNX24Vhsu7Efeb4ak
",yPCzrW/VOGc3NeTG/SUZmEqGaH1uYJSrfRGwig==,count/Sherman Heights_2024_count.json,,,,2024-09-30,,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/12HtQiwxXKud31dyFewAHKwvwiPdMM4rY
",RbrP43pi7sIelThZ5HvaoOz6y/0Vth5Zq/Rc2A==,count/Sherman Heights_2024_count.json,,,,"2024-10-30
",,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/1Pqn8sP_CEQ-YYkkdvgl638ff88fTW98x
",S2Bv8LVNDNf3Fr08531C4nfhnfB/9skm4YPL4Q==,count/Sherman Heights_2024_count.json,,,,2024-11-30,,Sherman Heights,,,2
"https://lh3.googleusercontent.com/d/1caSxSCrkQBGuvSljlkaRuQhVhFhjU7G2
",A+98mXs0KnztaVbwneFpDLx+gWa9JU261P4xdA==,count/Sherman Heights_2024_count.json,,,,2024-12-19,,Sherman Heights,,50.0,2
"https://lh3.googleusercontent.com/d/1v9LvN79m6uhmUJMLsXe5au53EYl3UxtN
",3+5VJHzcFo8qIAGb79WkElWX/Iwamk51QxT9Bg==,count/City Center_2024_count.json,,,,2024-06-27,,City Center,,65.0,2
"https://lh3.googleusercontent.com/d/1qbgQWpD0i61B0Ca2wx6t_pQjjSk6VBop
",Jp6AAHJCTXEgtUd8XRI1M2/f1aO9TkHrQ2JPzQ==,count/City Center_2024_count.json,,,,2024-07-25,,City Center,,70.0,2
"https://lh3.googleusercontent.com/d/1wiyhl3AknxfBtD_2DN3lTO62Ajy7gy4B
",psYjFQsVnGVzsqHjPqRG9dk0k+ANAyfSc6+58w==,count/City Center_2024_count.json,,,,2024-08-29,,City Center,,65.0,2
"https://lh3.googleusercontent.com/d/1MXuhd5_2noYgiWqsSazBGlmgTCNNn_ac
",H0zwvUI/+gNz/4zNwXl1jr+RTHA+I5maJrLhoA==,count/City Center_2024_count.json,,,,2024-09-27,,City Center,,62.0,2
"https://lh3.googleusercontent.com/d/1sfdJkt-uYGLgQD0GHM40edAShpHqWpLd
",j6KRIr0TS4wWgkyUX2rPVo7zzZsmbukp4ro1dg==,count/City Center_2024_count.json,,,,2024-10-25,,City Center,,60.0,2
"https://lh3.googleusercontent.com/d/14UCJTIpb193HDsrBPDXWZeFQFYJleX9c
",+TTd+qNo2gK8kgdSOclJp9vhWQsnmcj+iOfLtA==,count/City Center_2024_count.json,,,,2024-11-21,,City Center,,48.0,2
"https://lh3.googleusercontent.com/d/1aqdkYNS6YfQqGyl5tcQVnThmzSn78SHq
",yY4g2mattJ9PE4Rir4ulfELDZ4qcH712dLiqiw==,count/City Center_2024_count.json,,,,2024-12-19,,City Center,,52.0,2
"https://lh3.googleusercontent.com/d/1DQAvc6BOhC1s6ESRzsyFS1hX9HdsZqmO
",+RXy23xkk4VWEW1lK16V5iqSFaruGkYwlEVIDg==,count/East Village_2024_count.json,,,,2024-06-27,,east_village,,66.0,2
"https://lh3.googleusercontent.com/d/1vAEgwUQaY-J4ZeLNaQqUMHR1L3IpNSsC
",hBgKx7VBERCGRh0BdFkqgcIkjbN7UmNj16WqBg==,count/East Village_2024_count.json,,,,2024-07-25,,east_village,,72.0,2
"https://lh3.googleusercontent.com/d/1XLuIDyIqGGmwPvcMl7sywa9sQHLCdEuZ
",lfycTHe3KX3/1K7+DkYKbhy5JSzLDWbz8QhRlg==,count/East Village_2024_count.json,,,,2024-08-29,,east_village,,66.0,2
"https://lh3.googleusercontent.com/d/1M0ddeil6TEwN46CW3ahd_B0WUZ74AnEa
",LGfKWhauX0pXplMx4tJuTIejQs6sBmWS81bxAQ==,count/East Village_2024_count.json,,,,2024-09-27,,east_village,,62.0,2
"https://lh3.googleusercontent.com/d/1Oc8m_9JS0UeFqmlIgvHcS2Ugnch4Ttup
",EyBTGDV0wcC79q5fD/T1wPIR59XnjVKrgUA8Ig==,count/East Village_2024_count.json,,,,2024-10-25,,east_village,,60.0,2
"https://lh3.googleusercontent.com/d/1AkLDfWHlGGEgf6phv395Vu7L0bojFra7
",px1w+51dHiaBc/e/LlIvRuupr20HN35L+c7SSQ==,count/East Village_2024_count.json,,,,2024-11-21,,east_village,,50.0,2
"https://lh3.googleusercontent.com/d/1_VHryW2oNwXLmxaxSt2gf3lFcbhhvmtn
",CH/w0DApiCmvLLNuRuCz4gbTpfExA2LvENkJzg==,count/East Village_2024_count.json,,,,2024-12-19,,east_village,,54.0,2
"https://lh3.googleusercontent.com/d/1Suue-IcaoEmaN6tR3xHHiBzkHSTOFxQJ
",woIcXEUEKGIu55DUqsHVGUabx/IL94xdw32Kvg==,count/Cortez_2024_count.json,,,,2024-06-27,,cortez,,65.0,2
"https://lh3.googleusercontent.com/d/1QCKvDcN6aLRzMLkHNJi2OoRiB9iQduqH
",n4IOsFcY7qfrztPDpv5g5UveCgt4HubZqWevBg==,count/Cortez_2024_count.json,,,,2024-07-25,,cortez,,72.0,2
"https://lh3.googleusercontent.com/d/10o34rbQnUz6khV8lVboTc-CTtbNO419t
",KWqDuN13B4lBkEyjAl1VS0SOd1oAW7UzG6EApQ==,count/Cortez_2024_count.json,,,,2024-08-29,,cortez,,65.0,2
"https://lh3.googleusercontent.com/d/1OncVFbC9mFukh5yoU1mEoaIclloG1Rm_
",IcwigrgQknXLGvXTe6aoxthuvK2tzwYy0z1WVg==,count/Cortez_2024_count.json,,,,2024-09-27,,cortez,,62.0,2
"https://lh3.googleusercontent.com/d/1iyP19qRrGX_J66rXJwyEN9-2afqCyA4C
",o6lhveie+uTJ8LAxUxdCwXYWPE7yppX+mgLA4A==,count/Cortez_2024_count.json,,,,2024-10-25,,cortez,,60.0,2
"https://lh3.googleusercontent.com/d/1OjJqwjr6q5DOC6Ns69o3wS_mJfr8rbfU
",5REo+btnacLz2f6xh2Y2bdaDsQJilprer0PkfQ==,count/Cortez_2024_count.json,,,,2024-11-21,,cortez,,49.0,2
"https://lh3.googleusercontent.com/d/1Me5qWwcmotfOBAWrQ9kvDHFm3bhUtKST
",qGoPdSHVN9i+s33AZVDkqL9lXvTkUy507Or2/A==,count/Cortez_2024_count.json,,,,2024-12-19,,cortez,,50.0,2
"https://lh3.googleusercontent.com/d/1qiiyXIvi6xDh7hzl6iY1ggcpuT3TMx0X
",8+qHS9gtfoXKDW2Z1wICzkcgiNG1HV5UKAOAwQ==,count/Columbia_2024_count.json,,,,2024-06-27,,columbia,,66.0,2
"https://lh3.googleusercontent.com/d/16vvUoEgIYWHY_K_OAbOydalIMG3vCSlW
",WERHqm3TRQsoABRlQt6nZ69TxnVQIL6pkT2M+w==,count/Columbia_2024_count.json,,,,2024-07-25,,columbia,,75.0,2
"https://lh3.googleusercontent.com/d/1FfYLu5qxVLmwrKDf_rBn6-4pR2o5nWfL
",/lpqpzk04rdKvUPzes1GBv0+wdYTK2oaRYF0Qw==,count/Columbia_2024_count.json,,,,2024-08-29,,columbia,,65.0,2
"https://lh3.googleusercontent.com/d/1IAlTUUtPManzNHR2yHo-sdtfLwxFFpUn
",MPqa0M/gmJoE/2+x0lnZrYWICFaNI7N2jGDteg==,count/Columbia_2024_count.json,,,,2024-09-27,,columbia,,62.0,2
"https://lh3.googleusercontent.com/d/1x5kT1M6Ot2nZedbBTum_OIE-lbhIrNLu
",1qzSk7Iq9Lstc2vyJcA8O0jxybgJzNVZzli4aw==,count/Columbia_2024_count.json,,,,2024-10-25,,columbia,,60.0,2
"https://lh3.googleusercontent.com/d/1wdRZj1o-YxBRQK4eoQ9yXkYOv0k8LvWO
",74j8vItVH0TOGudDzvjkpqwQSCUKgezxABnDQA==,count/Columbia_2024_count.json,,,,2024-11-21,,columbia,,49.0,2
"https://lh3.googleusercontent.com/d/1QMnfvabXkMA6ZcS_iYNgQbLrkfvBEayu
",dC//JnmSn2g2V7ESlFTnK7ihB/2miRvMHEudqA==,count/Columbia_2024_count.json,,,,2024-12-19,,columbia,,51.0,2
"https://lh3.googleusercontent.com/d/18FEU68exe355lzd4qJh1Y5UkrvxX6g2u
",xISuLEq5AVTTmk6MnR9U9j1weZlMzlB9O0Xysw==,count/Gaslamp_2024_count.json,,,,2024-06-27,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1Uaet6qihupvEaTMexmxBbIWjGBd7d7za
",q2W5kCr/G88dQqpgZIu6Kh67q8vglFnao+f1hQ==,count/Gaslamp_2024_count.json,,,,2024-07-25,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1jO45F1vmOPK5zYJ8Lnez6tvPhayKMY-5
",Yt7sqK5I0eMDosllHLvVlA8JcrAQTjVgQJOmbw==,count/Gaslamp_2024_count.json,,,,2024-08-29,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1319K8iiy0fc3HuLIPTskZSU30LEnfvRi
",9SLHy5ZBrtOR3HCIroBlABZTPi3S0fHeeCMKPw==,count/Gaslamp_2024_count.json,,,,2024-09-27,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1tgIbqhK46UdzXan9IAUnzZVw_N8PE46T
",t0WT6tTlfEyWZMdZ5Cu5bobbD+ZqJ7MQpLkevg==,count/Gaslamp_2024_count.json,,,,2024-10-25,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1BQIizPxWp6T9eT1M4r72tk7K06QaeuIg
",ATDcHZ3gTKY+Pw0xNtLnVu8Jb2Yjv2yxbX0/3Q==,count/Gaslamp_2024_count.json,,,,2024-11-21,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1_2zWVifO-2NSYhOXMPeSdGp1WUZZ30xM
",gUsdCs69YkCFgi6JJ44iyisad7qHtAcXCTtpMw==,count/Gaslamp_2024_count.json,,,,2024-12-19,,gaslamp,,,2
"https://lh3.googleusercontent.com/d/1K2H0o7V7P90r0cqkty9Q8phu_mX6h4n5
",At6LYzVhwIeUK15UkI+i9eESxW57jQwBJkl/Bg==,count/Golden Hill_2024_count.json,,,,2024-06-30,,golden_hill,,,2
"https://lh3.googleusercontent.com/d/1EkNHTneZBt6CMCa5DNVLBRVBv6Gh3hmy
",b7ubw9fomYb5QvfEWDQumx0XlJVOIke2cOx3+A==,count/Golden Hill_2024_count.json,,,,2024-07-30,,golden_hill,,,2
"https://lh3.googleusercontent.com/d/1TCGUopFWu6kPjIEHAvArAaITcXSz_LvY
",LBv25vhyFMRXFSYrddDcoZDSguo+u+bHIqEpdA==,count/Golden Hill_2024_count.json,,,,2024-08-30,,"golden_hill
",,,2
"https://lh3.googleusercontent.com/d/1yCtzXr34ZNdEr-sy0AY0aJdu0jNZLBtK
",wMMcB26XPkKvG3a2jtsle8nULlDLy9ihlz77uQ==,count/Golden Hill_2024_count.json,,,,2024-09-30,,golden_hill,,,2
"https://lh3.googleusercontent.com/d/1__Hr2MXca3yn7hhyoYwMx40rCe0bZyzM
",b1vwrCBD2wxhdy9vHP6vAnkh8+SDK7Bi2nA76g==,count/Golden Hill_2024_count.json,,,,2024-10-30,,golden_hill,,,2
"https://lh3.googleusercontent.com/d/1LQ3v0Giy1hgagdMMaFF-bQNA1oQWOwYs
",4l3ZC+l36S4WBdPTsDZvjrsHtfguDFrZpybQ+Q==,count/Golden Hill_2024_count.json,,,,2024-11-30,,golden_hill,,,2
"https://lh3.googleusercontent.com/d/1QEdcx3idDjasgxuPV7SM_1WnN2A75IBo
",gx6dG67KLk1TQ1vGpmu5yXt6sVpyUdyqKwddfg==,count/Golden Hill_2024_count.json,,,,2024-12-19,,golden_hill,,50.0,2
