url,neighborhood,source,dest,matrix
"https://lh3.googleusercontent.com/d/1IgNlV29B1wRbaBGzvNm0mMQsh_3-3FSU
",gaslamp,"POLYGON ((956.5 1911.5, 957.5 1154.5, 1334.5 1158, 1340 1906, 956.5 1911.5))","POLYGON ((6281435 1838724.99999984, 6281433.0009999 1841407.99999986, 6281993.00000013 1841406.99999985, 6281990 1838723.99999983, 6281435 1838724.99999984))","[[1.466078147908268, 0.00710794344854301, 0.0], [-0.003700406684401969, 3.5653001789726204, 0.0], [6280036.646227844, 1834594.0237759445, 1.0000000000000002]]"
"https://lh3.googleusercontent.com/d/1JzQ5ZflZ7BAm4KOvjy0coayOY9c1F98s
",east_village,"POLYGON ((271 1443, 268 1007, 1256.5 1002.5, 1260.5 1446, 271 1443))","POLYGON ((6282272 1839874.99999986, 6282274 1841025.99999984, 6284997.99899991 1841020.99999985, 6284995.00099991 1839861.99999983, 6282272 1839874.99999986))","[[2.753778992545618, -0.007111175134624019, 0.0], [-0.016250582696557103, 2.6264355560756485, 0.0], [6281550.763719482, 1837235.0342947883, 1.0000000000000004]]"
"https://lh3.googleusercontent.com/d/1KzbCTsOuisC_2WSdf48NInSdeWSJTfoo
",marina,"POLYGON ((333 1617.5, 335 1476.5, 1171.5 1060, 1174.5 1619.5, 333 1617.5))","POLYGON ((6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278933 1840277.99999986))",
"https://lh3.googleusercontent.com/d/1M8Dx8QNjGE_wWTDXZZ6-LVSzEiyWh03N
",columbia,"POLYGON ((843 1737, 841.5 1293, 1277.5 1289, 1277.5 1735, 843 1737))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[1.8953693145893293, 0.005810335646583817, 0.0], [0.017241326049770578, 2.532728234926253, 0.0], [6277327.09395075, 1838158.0935867971, 1.0]]"
"https://lh3.googleusercontent.com/d/1MYA2ZkXHtPwFYJ-3Nhiva229GC817O34
",marina,"POLYGON ((326 1588.5, 330.5 1439, 1167 1048.5, 1168.5 1592, 326 1588.5))","POLYGON ((6278929 1839874.99999984, 6278933 1840277.99999986, 6281151 1840266.99999984, 6281156.999 1838723.99999984, 6278929 1839874.99999984))","[[2.645724645667353, -0.03993720971352017, 0.0], [-0.009627607553738926, 2.829012347022399, 0.0], [6278077.140034944, 1835807.16253698, 1.0000000000000004]]"
"https://lh3.googleusercontent.com/d/1NqBVws73kSdZ7v5yHwSY7H6WlwCMYvHd
",columbia,"POLYGON ((763.5 1646, 763.5 1354.5, 979.5 1355, 977 1646.5, 763.5 1646))","POLYGON ((6278946 1841436.99999983, 6278953.17300012 1842563.14399985, 6279780 1842558.99999987, 6279769 1841430.99999986, 6278946 1841436.99999983))","[[3.8409806501738912, -0.032644107857205895, 0.0], [0.04764251401138608, 3.8663163077676472, 0.0], [6275945.541634037, 1836224.5573174788, 1.0000000000000004]]"
"https://lh3.googleusercontent.com/d/1PS4qAULh1b81YkQMXeTLR5kPQt62lXIE
",core,"POLYGON ((408.5 1582, 409 1345.5, 1367.5 1343.5, 1367.5 1582.5, 408.5 1582))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[3.2138861017871836, -0.016305768834866022, 0.0], [0.01725010895552259, 3.179756036477329, 0.0], [6278977.574277656, 1837154.2963209078, 1.0000000000000002]]"
"https://lh3.googleusercontent.com/d/1QHiO3A4VCmkoaDqDIR6gf4RHTkrVzEQb
",cortez,"POLYGON ((522.5 1577, 523 1294.5, 1288 1298, 1289 1581, 522.5 1577))","POLYGON ((6280594 1842941.99999986, 6280598.99400006 1843695.21999986, 6282840 1843687.99999984, 6282836.99999987 1842925.99999983, 6280594 1842941.99999986))","[[2.927791844156268, -0.028278617921997356, 0.0], [0.011537641215909389, 2.679470659830713, 0.0], [6279049.430209666, 1839486.3408158643, 1.0]]"
"https://lh3.googleusercontent.com/d/1QITVa7rYq4_QidV-KMJF5_zY_wr-DZnH
",core,"POLYGON ((396 1592.5, 399.5 1357.5, 1360.5 1366.5, 1354 1605, 396 1592.5))","POLYGON ((6280315 1841426.99999984, 6280318 1842176.99899985, 6283399.60100012 1842164.96199983, 6283395.99999989 1841402.99999985, 6280315 1841426.99999984))","[[3.2104351186994906, -0.054542121587525416, 0.0], [0.08189980101906258, 3.1920174427484653, 0.0], [6278918.75101541, 1837115.4681397271, 0.9999999999999997]]"
"https://lh3.googleusercontent.com/d/1RIwm98NHv7BrA7nhuBA1KrMjc0s-nQTN
",gaslamp,"POLYGON ((965.5 1845, 959.5 1120.5, 1327.5 1116.5, 1330 1841.5, 965.5 1845))","POLYGON ((6281435 1838724.99999984, 6281433.0009999 1841407.99999986, 6281993.00000013 1841406.99999985, 6281990 1838723.99999983, 6281435 1838724.99999984))","[[1.522031206972444, 0.03518287795252832, 0.0], [-0.008232464796492422, 3.7017594979422483, 0.0], [6279981.264499836, 1834543.8505187782, 1.0000000000000002]]"
