image_url,x,y,width,height,neighborhood,intersection
"https://lh3.googleusercontent.com/d/1ww-h4T0uFknhkog1-TeTzby2J85S-ry1
",1331,855,45,28,gaslamp,6th_K
"https://lh3.googleusercontent.com/d/1ww-h4T0uFknhkog1-TeTzby2J85S-ry1
",1338,106,47,22,gaslamp,6th_Broadway
"https://lh3.googleusercontent.com/d/1ww-h4T0uFknhkog1-TeTzby2J85S-ry1
",949,848,44,27,gaslamp,4th_K
"https://lh3.googleusercontent.com/d/1ww-h4T0uFknhkog1-TeTzby2J85S-ry1
",955,97,45,31,gaslamp,4th_Broadway
"https://lh3.googleusercontent.com/d/1IgNlV29B1wRbaBGzvNm0mMQsh_3-3FSU
",1312,832,45,20,gaslamp,6th_K
"https://lh3.googleusercontent.com/d/1IgNlV29B1wRbaBGzvNm0mMQsh_3-3FSU
",1310,81,60,26,gaslamp,6th_Broadway
"https://lh3.googleusercontent.com/d/1IgNlV29B1wRbaBGzvNm0mMQsh_3-3FSU
",930,74,53,29,gaslamp,4th_Broadway
"https://lh3.googleusercontent.com/d/1IgNlV29B1wRbaBGzvNm0mMQsh_3-3FSU
",937,835,41,21,gaslamp,4th_K
"https://lh3.googleusercontent.com/d/1olLHkWvOUOCCnnKTLzR1UZBUeNuBd2oa
",1278,458,29,29,cortez,9th_Cedar
"https://lh3.googleusercontent.com/d/1olLHkWvOUOCCnnKTLzR1UZBUeNuBd2oa
",1280,733,26,27,cortez,9th_Ash
"https://lh3.googleusercontent.com/d/1olLHkWvOUOCCnnKTLzR1UZBUeNuBd2oa
",512,461,27,26,cortez,1st_Cedar
"https://lh3.googleusercontent.com/d/1olLHkWvOUOCCnnKTLzR1UZBUeNuBd2oa
",512,738,27,26,cortez,1st_Ash
"https://lh3.googleusercontent.com/d/1AsnuDbGo2iMIObIuyYxYZVpXIEjCJEE3
",297,903,28,23,east_village_south,7th_Imperial
"https://lh3.googleusercontent.com/d/1AsnuDbGo2iMIObIuyYxYZVpXIEjCJEE3
",298,340,28,25,east_village_south,7th_Market
"https://lh3.googleusercontent.com/d/1AsnuDbGo2iMIObIuyYxYZVpXIEjCJEE3
",1236,342,28,25,east_village_south,16th_Market
"https://lh3.googleusercontent.com/d/1AsnuDbGo2iMIObIuyYxYZVpXIEjCJEE3
",1235,905,28,23,east_village_south,16th_Imperial
"https://lh3.googleusercontent.com/d/1yEeylitVQ2jdGkwVNY8GOS-e1xgNGNHi
",284,334,27,24,east_village_south,7th_Market
"https://lh3.googleusercontent.com/d/1yEeylitVQ2jdGkwVNY8GOS-e1xgNGNHi
",1223,325,27,24,east_village_south,16th_Market
"https://lh3.googleusercontent.com/d/1yEeylitVQ2jdGkwVNY8GOS-e1xgNGNHi
",290,893,27,24,east_village_south,7th_Imperial
"https://lh3.googleusercontent.com/d/1yEeylitVQ2jdGkwVNY8GOS-e1xgNGNHi
",1229,888,27,24,east_village_south,16th_Imperial
"https://lh3.googleusercontent.com/d/1egLcCumvmFhMa-gZUjDRx5VIKxIz4DvQ
",353,325,27,24,east_village_south,7th_Market
"https://lh3.googleusercontent.com/d/1egLcCumvmFhMa-gZUjDRx5VIKxIz4DvQ
",1142,326,27,24,east_village_south,16th_Market
"https://lh3.googleusercontent.com/d/1egLcCumvmFhMa-gZUjDRx5VIKxIz4DvQ
",357,870,27,24,east_village_south,7th_Imperial
"https://lh3.googleusercontent.com/d/1egLcCumvmFhMa-gZUjDRx5VIKxIz4DvQ
",1144,870,27,24,east_village_south,16th_Imperial
"https://lh3.googleusercontent.com/d/14Knp4yfkFZjXoUYxnZ876q4FwSKsqivH
",291,313,27,24,east_village_south,7th_Market
"https://lh3.googleusercontent.com/d/14Knp4yfkFZjXoUYxnZ876q4FwSKsqivH
",1229,317,27,24,east_village_south,16th_Market
"https://lh3.googleusercontent.com/d/14Knp4yfkFZjXoUYxnZ876q4FwSKsqivH
",289,885,27,24,east_village_south,7th_Imperial
"https://lh3.googleusercontent.com/d/14Knp4yfkFZjXoUYxnZ876q4FwSKsqivH
",1227,888,27,24,east_village_south,16th_Imperial
"https://lh3.googleusercontent.com/d/1RV3vaY96higPVkABJEcyPKglSd0QpJd5
",312,306,27,24,east_village_south,7th_Market
"https://lh3.googleusercontent.com/d/1RV3vaY96higPVkABJEcyPKglSd0QpJd5
",1252,304,27,24,east_village_south,16th_Market
"https://lh3.googleusercontent.com/d/1RV3vaY96higPVkABJEcyPKglSd0QpJd5
",310,882,27,24,east_village_south,7th_Imperial
"https://lh3.googleusercontent.com/d/1RV3vaY96higPVkABJEcyPKglSd0QpJd5
",1248,880,27,24,east_village_south,16th_Imperial
"https://lh3.googleusercontent.com/d/1IMphB5m-uYiLASOZFpJR5h21TDU7bpJg
",300,309,27,24,east_village_south,7th_Market
"https://lh3.googleusercontent.com/d/1IMphB5m-uYiLASOZFpJR5h21TDU7bpJg
",1240,305,27,24,east_village_south,16th_Market
"https://lh3.googleusercontent.com/d/1IMphB5m-uYiLASOZFpJR5h21TDU7bpJg
",298,885,27,24,east_village_south,7th_Imperial
"https://lh3.googleusercontent.com/d/1IMphB5m-uYiLASOZFpJR5h21TDU7bpJg
",1238,881,27,24,east_village_south,16th_Imperial
"https://lh3.googleusercontent.com/d/1PS4qAULh1b81YkQMXeTLR5kPQt62lXIE
",397,635,24,39,core,Front_Broadway
"https://lh3.googleusercontent.com/d/1PS4qAULh1b81YkQMXeTLR5kPQt62lXIE
",396,405,25,26,core,Front_B
"https://lh3.googleusercontent.com/d/1PS4qAULh1b81YkQMXeTLR5kPQt62lXIE
",1355,644,25,25,core,11th_Broadway
"https://lh3.googleusercontent.com/d/1PS4qAULh1b81YkQMXeTLR5kPQt62lXIE
",1355,405,25,25,core,11th_B
