image_url,cx,cy,r,type,count
"https://drive.google.com/uc?export=view&id=12xeUBGjhvEbaoIPcFqleh0AEwMg22Dkn
",529,352,11.0,1,2
"https://drive.google.com/uc?export=view&id=12xeUBGjhvEbaoIPcFqleh0AEwMg22Dkn
",553,336,9.0,1,1
"https://drive.google.com/uc?export=view&id=12xeUBGjhvEbaoIPcFqleh0AEwMg22Dkn
",596,355,11.0,1,1
"https://drive.google.com/uc?export=view&id=12xeUBGjhvEbaoIPcFqleh0AEwMg22Dkn
",593,391,11.0,1,2
"https://drive.google.com/uc?export=view&id=12xeUBGjhvEbaoIPcFqleh0AEwMg22Dkn
",595,455,11.0,1,5
"https://drive.google.com/uc?export=view&id=12xeUBGjhvEbaoIPcFqleh0AEwMg22Dkn
",612,488,10.0,1,3
"https://drive.google.com/uc?export=view&id=12xeUBGjhvEbaoIPcFqleh0AEwMg22Dkn
",644,507,10.0,1,2
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",462,294,12.0,1,4
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",501,72,13.0,1,5
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",592,74,11.0,1,2
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",615,85,11.0,1,1
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",649,70,13.0,1,1
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",594,127,13.0,1,2
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",499,176,11.0,1,2
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",552,174,10.0,1,4
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",595,166,12.0,1,1
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",643,188,11.0,1,3
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",552,228,10.0,1,3
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",500,292,13.0,1,1
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",592,282,11.0,1,8
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",500,339,11.0,1,4
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",553,339,12.0,1,2
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",543,400,10.0,1,1
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",590,385,10.0,1,1
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",621,374,11.0,1,2
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",592,437,11.0,1,4
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",612,427,10.0,1,4
"https://drive.google.com/uc?export=view&id=1qfexE1s5JaROnLSl6mzMWELGeWw2QPPd
",641,506,11.0,1,4
"https://drive.google.com/uc?export=view&id=1NHbYSYrGGoNqtQorGAuBLbbUElMlN6b6
",510,86,12.0,1,5
