image_url,file_id,source_file,url_year,url_month,url_date,date,url_neighborhood,neighborhood,total_count,temp,rain
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",nuuF9DGi+fsmpYG2jFdTN0neyP5FdyOy9TPukA==,count/Columbia_2023_count.json,,,,,,columbia,,55.0,2
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",gI9RNp62cXbFL6eVCV+0dnAmbPpJoImV6ha5vw==,count/Columbia_2023_count.json,,,,,,columbia,,55.0,2
" https://lh3.googleusercontent.com/d/1aDvSUODpM7VYGqeFeJ3EWaVlJagDWLTP
",tQWu6mAJwgycM9PpJFUS5gJhK3SfuXdM7oRsKA==,count/Golden Hill_2023_count.json,,,,,,Golden Hill,44.0,,2
" https://lh3.googleusercontent.com/d/1DiOOwLPPQqbBHxB3ee07wlpaiMwXkM8m
",SBvZehXVthgg/mBpRRQAhdBHTaV5+npLfxvx6Q==,count/Golden Hill_2023_count.json,,,,,,Golden Hill,,,2
" https://lh3.googleusercontent.com/d/1F7c_Yf-W4Zn6RbGUrXuM-zkjypQmbQ9H
",w6avP/TYuYvpb7qEWjviddLtuFPtmrOqSs7IpA==,count/Golden Hill_2023_count.json,,,,,,Golden Hill,12.75,,2
" https://lh3.googleusercontent.com/d/1nnrFZZsRlDyd_rGZbfNRGH_F9zt8A2d5
",OE4Yv+ot31zM9shF//QnI974+VVESgSLho7bhA==,count/Golden Hill_2023_count.json,,,,,,Golden Hill,56.62,59.0,2
" https://lh3.googleusercontent.com/d/1qYOo9Z8uDf3nULb338mOrP04pFtUI2Ve
",KNjpwfRweC6R6eyEXdW7GxvmIGUmd4IbGsAdaQ==,count/Golden Hill_2023_count.json,,,,,,Golden Hill,8.75,60.0,2
" https://lh3.googleusercontent.com/d/1A60wsD1MRr0ZpILnBiC6PaSdBJUJQ6Vg
",9HDNMlUEs7CzfJu9/VIkUBfzC/BikZH/NwyA5A==,count/Golden Hill_2023_count.json,,,,,,Golden Hill,0.0,,2
" https://lh3.googleusercontent.com/d/159d-xqSwdbvcZrOrxYS8WVYV-mpxK0A8
",2UTaf9Qtmps3IAqYCaHMWZK7UtVAt669l83vMA==,count/Golden Hill_2023_count.json,,,,,,Golden Hill,10.5,,2
" https://lh3.googleusercontent.com/d/16cuH0QsJ0wNhOia2FUKpzGm_KXbZDL9H
",4KnNma3w9KTtNZ7OO4d08npxp3mrSzawA4ALyg==,count/Golden Hill_2023_count.json,,,,,,Golden Hill,,67.0,2
" https://lh3.googleusercontent.com/d/1gNSp-waDvLoo0ho_L3Ok5NTyeyP4eoeD
",WSi9fB795DpVZmV6wouvNTJ/1Ehbb4pIVFopaw==,count/Golden Hill_2023_count.json,,,,,,Golden Hill,,,2
" https://lh3.googleusercontent.com/d/1ku4P4fAyhQWu4ky__WdIJbiZCUQHds2G
",bNaxMrnAtsm9q6UOjJSuBlzkdx4C2binl31ELA==,count/Golden Hill_2023_count.json,,,,,,Golden Hill,,,2
" https://lh3.googleusercontent.com/d/1yBHMVCSA9wbc9zYuDAY627_I3GaWRE5L
",Ml9RC5MdP9Z3LiYi8UJ/IH5ChWDyGfHa/YoBww==,count/Golden Hill_2023_count.json,,,,,,Golden Hill,,,2
" https://lh3.googleusercontent.com/d/1b4huA-83LQKYhCgm-64wqnhEb1E0hkGu
",9BZ+8AterQK9wUqh2u/i+hQfds2SxBFiZPK/YA==,count/Golden Hill_2023_count.json,,,,,,Golden Hill,,,2
"https://lh3.googleusercontent.com/d/17vz0hbrFa_synVZRWQGrcrhSvQq54V1k
",MCAsKtY5ulOiqJLCwYCWZOJYwvJiztci0GNCzA==,count/Golden Hill_2024_count.json,,,,,,Golden Hill,,,2
"https://lh3.googleusercontent.com/d/1Gk6qM0KqfvjVnR4bKc8bvzBfdjDhVdTz
",HFqqgo1yv7ACRrvCMBrhQyZvaebuNfmvfnBfOg==,count/Golden Hill_2024_count.json,,,,,,Golden Hill,,,2
"https://lh3.googleusercontent.com/d/1xD95O13kI-8ynF3iyHxeUu_D7V2fN-2D
",XE+c8G2lAGleHQrVyvz8p8GaOJbfGGr+kzw5HQ==,count/Golden Hill_2024_count.json,,,,,,Golden Hill,,,2
"https://lh3.googleusercontent.com/d/1QTEdKGZsd7HowGSlk6KvzP13jpFUIvah
",64GM0KpfKcB+CCJqaC7VNE6hBSnc/9mHcG8qsA==,count/Golden Hill_2024_count.json,,,,,,Golden Hill,,,2
"https://lh3.googleusercontent.com/d/10mmmOHFcAh49dPmh3EFJysg3mAc8vc2m
",PeohHGPWOZIru5aCwFebGn+Ww04SFj092ziYkQ==,count/Golden Hill_2024_count.json,,,,,,Golden Hill,,,2
"https://lh3.googleusercontent.com/d/1nZCxcvLS9gvVcyZCpeuBtMCGbha3t5XQ
",sSEHUJsA0eTC7nGUNo+WIGJnVITTQ2URi/AQqw==,count/Cortez_2024_count.json,,,,,,cortez,,63.0,2
"https://lh3.googleusercontent.com/d/1I7QHZ4DQnNh_vVZkbkfxoHdJOsn4RDCT
",PFTSV7bUQqus5fKi9yOxwFFyEKeb+K3dWCW1xA==,count/Cortez_2024_count.json,,,,,,cortez,,55.0,2
"https://lh3.googleusercontent.com/d/1ZPmKcrWE57Ll9vwbj523IUjq_skw014h
",XKcppSes5+cp16pQIl+Cmr8wOLrN0RRGaa10BA==,count/Cortez_2024_count.json,,,,,,cortez,,55.0,2
"https://lh3.googleusercontent.com/d/1nV-Ruhx-mAwhLQ7A9_1HcPIzLb5Ib5l0
",fUV9rZBi/72bU0S9sKiOn7XOS4/0w86rfddHBg==,count/Cortez_2024_count.json,,,,,,cortez,,59.0,2
"https://lh3.googleusercontent.com/d/1XdLe07Grb86YH86SSvS-Ab4nB4kB2GBp
",krHO9IV0Im7BlwQVZbmjjQS0f0COuBbMsKNaMQ==,count/Cortez_2024_count.json,,,,,,cortez,,61.0,2
"https://lh3.googleusercontent.com/d/16VRROE_LkeQ2EnxRc16Ah-gSr8Zw2iKy
",bktuAd7TLFw/j1QXVB7c62SW1AUK2prd+rsRtA==,count/Columbia_2024_count.json,,,,,,columbia,,63.0,2
"https://lh3.googleusercontent.com/d/1adhv9IoylGWPQpKjzXjFHPXHrvZEZZOj
",SgUujb7nhpb2CuDD2DZxpROb15LOPjur9MzrRw==,count/Columbia_2024_count.json,,,,,,columbia,,52.0,2
"https://lh3.googleusercontent.com/d/1RPcE2dTMtF4vuJ0cJ6_RgtqSxPKQ3ZEs
",TejNvDMSetGzWZZXXOoHRYRctO4YpOEH6+vjNA==,count/Columbia_2024_count.json,,,,,,columbia,,55.0,2
"https://lh3.googleusercontent.com/d/1rq44Zkqit2Vc6ClIZBU-h1vM8iuQCX6Q
",HbHC/nWV4duryeJFGD15IMY8KZKahIS4zzY6pA==,count/Columbia_2024_count.json,,,,,,columbia,,58.0,2
"https://lh3.googleusercontent.com/d/1Zaj_pyw3GPZY_meCP57obtyrEoLrgx92
",mTtxLUWBiJLSL13C2IQQrhp2qMxaAwe3jPQSQA==,count/Columbia_2024_count.json,,,,,,columbia,,60.0,2
" https://lh3.googleusercontent.com/d/1SeWTYj-TCm3BasxQGClmvaZZcnsqeRan
",afOtuHLWL9FR+t703QTys83/0u49RUsO9kC7Ag==,count/Gaslamp_2023_count.json,,,,,,gaslamp,,60.0,1
" https://lh3.googleusercontent.com/d/10G8jwmpzz2kxDX71poLV7HzOu1iYp1bi
",iu2l0tFSmQi0FZ1Nh/jVxhHCQVkChVdFPaMuaA==,count/Gaslamp_2023_count.json,,,,,,gaslamp,,47.0,1
" https://lh3.googleusercontent.com/d/1rRG3c_4diWr8j18dzccItLCFP00eifeJ
",CiAxpRONp5hoX0/d78qQ6H9q6g2zPjuyWzwawA==,count/Gaslamp_2023_count.json,,,,,,gaslamp,,52.0,1
" https://lh3.googleusercontent.com/d/1DKzLl8asQyOne63N2Z-CSFcuPHsnIL6e
",oWly0TepgWtm9F8DPi9XEJELqCFPUeoL01q2cQ==,count/Gaslamp_2023_count.json,,,,,,gaslamp,,59.0,2
" https://lh3.googleusercontent.com/d/19AESclB7D9EYxWqeM755R06jSXysnR73
",M5j3rlXxD1adzspAnULXDeW8vzOQfImyhHkYqA==,count/Gaslamp_2023_count.json,,,,,,gaslamp,,60.0,2
" https://lh3.googleusercontent.com/d/1FFRkB5yObHb-ffhSYAeI4OqVK97ZxcRV
",uG88b91LpF0kpZHUfNWRqx/cgBLEcmQwlu7k1w==,count/Gaslamp_2023_count.json,,,,,,gaslamp,,59.0,2
" https://lh3.googleusercontent.com/d/1c14ZggpQGjPU3HUtf_IOXztYg5-ZLT9F
",M3f/v/qySb3R+VlQZcIK+iItG/mpFePA6B5V9g==,count/Gaslamp_2023_count.json,,,,,,gaslamp,,67.0,2
" https://lh3.googleusercontent.com/d/1qKqJCMEj5tEjh3lMq8Q3kbkUuE9qCzU7
",X9Ld/q9XyMCtBsHVUNiO94xIubTPB0p1YnTQFw==,count/Gaslamp_2023_count.json,,,,,,gaslamp,,66.0,2
" https://lh3.googleusercontent.com/d/182KCPGx2YhUZHkU4PvNtkYJX4pGpzLWP
",wAmn7nqs3H8NxM3SsbP4gLYJgeKgT0bnhkK28Q==,count/Gaslamp_2023_count.json,,,,,,gaslamp,,62.0,2
" https://lh3.googleusercontent.com/d/1447m1SItGMB2SODC9aZcnoQlkSQfNEuE
",Tyxpft1v/3wjQkbr+w2Tu17aN0y1btDq+rUS2g==,count/Gaslamp_2023_count.json,,,,,,gaslamp,,61.0,2
" https://lh3.googleusercontent.com/d/1awTo-JiLxdZawqcJC3MZEp64Jh8TqhWJ
",LxKXIx9SOL+pNrrR5U4fT7sxcIeTcRDlBAB2ew==,count/Gaslamp_2023_count.json,,,,,,gaslamp,,55.0,2
" https://lh3.googleusercontent.com/d/1CerIW2H3lRs-5f6QNvvvU9OznF38ZPXQ
",C+9BTbd9y2s0e/wPR7qS/jlijdVbRjskvs7k7w==,count/Gaslamp_2023_count.json,,,,,,gaslamp,,57.0,2
" https://lh3.googleusercontent.com/d/1qYXD_oaQfzIDvKAUlQ2j5-dNhYIacRmd
",erOUtSvSytC+FlftrXg7Nnu7bvLHICX2a7WM4w==,count/Sherman Heights_2023_count.json,,,,,,Sherman Heights,185.0,,2
" https://lh3.googleusercontent.com/d/15LybyLDB2bmxijNl3Qp9sPQAP-E2xMKV
",JyYDic7Fc8jQIjk8u+e6frlP6x+jexlLo5cmVg==,count/Sherman Heights_2023_count.json,,,,,,Sherman Heights,,,2
" https://lh3.googleusercontent.com/d/1QuBdzLXS1MRpu7Lb-txG44kO3ReyJ2IY
",BKSOXec4/dfFYAdszlIXLEqH6fHwbH5z6NwWSg==,count/Sherman Heights_2023_count.json,,,,,,Sherman Heights,82.24,,2
" https://lh3.googleusercontent.com/d/1ugbbuRIedruV2YL-f2VPvVBwUYjxhdYS
",ZczpS5N3f9KTWWHDCDuLNjUKSdlM5VmDn3QeJQ==,count/Sherman Heights_2023_count.json,,,,,,Sherman Heights,108.87,59.0,2
" https://lh3.googleusercontent.com/d/1udsy7Aey5WL57FQKi18qb9mxaxWxr29j
",OMTOULDCZpxHDMgDScdR6JqAxOiHTHYsS7Xp6Q==,count/Sherman Heights_2023_count.json,,,,,,Sherman Heights,200.5,60.0,2
" https://lh3.googleusercontent.com/d/1q8lZK905P2QRm3N_343ujDDVZVKOH0IL
",Cj43ecxaPgnIuo8T33xl5EJVrSg8GvVwmDvezw==,count/Sherman Heights_2023_count.json,,,,,,Sherman Heights,206.84,,2
" https://lh3.googleusercontent.com/d/1lKx2jGJzfhI4LhHpd29tt3tGw0ij251E
",9ZydGgfue/muMvHB5ki80iIvFZ1fNcndkPiDvA==,count/Sherman Heights_2023_count.json,,,,,,Sherman Heights,268.74,,2
" https://lh3.googleusercontent.com/d/1TEsZpohGbUeEgXDn8U7HWb-BTUi21jBX
",ju/UE7YwCVNSGP2g5IVdCq7a/MQ7S7Rtbnwx4Q==,count/Sherman Heights_2023_count.json,,,,,,Sherman Heights,,66.0,2
" https://lh3.googleusercontent.com/d/1FpbJfvhJ7cxMTMmKwxIl8lw9is9Fx0gm
",vEBE+6m5+HZjEBKHUH3oGZkN4MWCl6DKOq4ODA==,count/Sherman Heights_2023_count.json,,,,,,Sherman Heights,,,2
" https://lh3.googleusercontent.com/d/1jv2a0l28JMc4frk3WE16jLLRvAb_SGvH
",BHh0s9oUjju3zHI7+8ti2/Md5xJvHlr02syzGg==,count/Sherman Heights_2023_count.json,,,,,,Sherman Heights,,,2
" https://lh3.googleusercontent.com/d/1T2BHMQBBwewdCRciVj-2GNFEqAnuVw5D
",aKA/4paM3Q/bCRIkLGprUz+sGNMA1BpzFhtkxg==,count/Sherman Heights_2023_count.json,,,,,,Sherman Heights,,,2
" https://lh3.googleusercontent.com/d/1_se1Cs74Tzzp3zOkRlVPmi5BblrkC-jd
",caN9MXRlfXbDVb9+n18jQKHsXWzsAb8iSLAfOQ==,count/Sherman Heights_2023_count.json,,,,,,Sherman Heights,,,2
" https://lh3.googleusercontent.com/d/1wHUi4q42gMyS2yBP39HXXS88ArKtUHbu
",dtvA5QhJEa7ei8iFKA+bKZm9+V1uhdmy9KRF5A==,count/City Center_2023_count.json,,,,,,City Center,,60.0,1
" https://lh3.googleusercontent.com/d/1TpSvRn-AZExMVNX0BCGVyfAkjrom1sO2
",ym78MX/VCWrfGG8MuaqcnDi3d6H+VUSGv/S4qg==,count/City Center_2023_count.json,,,,,,City Center,,47.0,1
" https://lh3.googleusercontent.com/d/1zRkYbe5DIRRRQQF0PU_dl6R-J-RjIa4t
",Qb7t10XIvR/FUXwAt13J0+eyIsua796QNmeTrQ==,count/City Center_2023_count.json,,,,,,City Center,,52.0,1
" https://lh3.googleusercontent.com/d/1I14LHVmWQHTbyiELTBX18aCuQ9q4_DO0
",A4ZQldAN/fJbA2N28tW+ABNXnRbdQ6GsfFnDeg==,count/City Center_2023_count.json,,,,,,City Center,,59.0,2
" https://lh3.googleusercontent.com/d/15_wB6kw_J5ySfjMQX8NvB__HOXjTAW0c
",o/8UTWbjFPx+FCyfI3ZJY4sn67rdOpbMIyka4w==,count/City Center_2023_count.json,,,,,,City Center,,60.0,2
" https://lh3.googleusercontent.com/d/10UFPcmC-ACZwXJCWh3q41jNmd16rBVvZ
",vzjS6sL15tyVagXuEwMbd3dRsXj5Hd0vx8dqSw==,count/City Center_2023_count.json,,,,,,City Center,,58.0,2
" https://lh3.googleusercontent.com/d/1e9zBeIdcLc213gLZljiFT3HIaUapJ83s
",1cGN0NKATD2LCkQlJiK5AJKAODsPvnm1VA6wrw==,count/City Center_2023_count.json,,,,,,City Center,,67.0,2
" https://lh3.googleusercontent.com/d/1-Fu19gfaeZ9jhbV6gRJtT6vGPVAl7YLD
",ijsz45Z9izI2unQTl2Uwa0WMXicbLtNT4TwUmA==,count/City Center_2023_count.json,,,,,,City Center,,66.0,2
" https://lh3.googleusercontent.com/d/1ycRt4ppKdhDXPsF9log2WBG7e0dxQb4K
",bQuNX0yk/H4IYj3CfUD8MZrcNy3xSRRXApdeww==,count/City Center_2023_count.json,,,,,,City Center,,63.0,2
" https://lh3.googleusercontent.com/d/1U-QuSW5Bguq6smht-dl_vLWYVDajAhjf
",vgsCSjYLsogk/h1hfx2Pp4tGTuu/pc0vwSFXJQ==,count/City Center_2023_count.json,,,,,,City Center,,62.0,2
" https://lh3.googleusercontent.com/d/1N5QfFSIgGy0TYu8IYqJpui5KdwKC6nY3
",a/aJFihh70BnenUtSYWeXTuM6CXk5lccajKfxA==,count/City Center_2023_count.json,,,,,,City Center,,55.0,2
" https://lh3.googleusercontent.com/d/1RWHKW6oOLMRiGXvhMoDq6jd7nJeqVygk
",kd2YHRrUN3nTHR8rqvM3aLv2JRMse6Xof1zE+Q==,count/City Center_2023_count.json,,,,,,City Center,,55.0,2
" https://lh3.googleusercontent.com/d/1APzqM6U3XJt3i4vJIzOsnfGRM1cRwuuT
",qHpew2JVwpJIqwRLsp17xUkBCh6wVARb3aDK5g==,count/Barrio Logan_2023_count.json,,,,,,Barrio Logan,,,2
" https://lh3.googleusercontent.com/d/1KMra2AYYhbcjH1JymT20skMJOxqxZBcY
",KevdgmpVbNkvVbnvGgr50YGyAatRUUJ4fyRbNg==,count/Barrio Logan_2023_count.json,,,,,,Barrio Logan,,,2
" https://lh3.googleusercontent.com/d/1vzt9x2YrkERF1WGjztNtPYkJlTXQSUym
",jB1DShNde3pR0DmplQ0A91M4XIfFGsMjrNSKHw==,count/Barrio Logan_2023_count.json,,,,,,Barrio Logan,,,2
" https://lh3.googleusercontent.com/d/1b2AFwVZ0eP8DUBVz8Oio31EsTx3W4INb
",cZ0sTc9dp6QE1sqyGxftSRBftsDY/F7s0xBlTw==,count/Barrio Logan_2023_count.json,,,,,,Barrio Logan,,59.0,2
" https://lh3.googleusercontent.com/d/1Q6yPC8Qswwe0uygCkNor6faHwulZcssk
",P4ooJIIZlJAx6casOtmcbjYp1+U63v/YzxqlFA==,count/Barrio Logan_2023_count.json,,,,,,Barrio Logan,,60.0,2
" https://lh3.googleusercontent.com/d/1wbU5OxnrZE7T0QsBtfb76tifbW0jXLp-
",s9kxpPtaD4amF9RZSb0t2oUgBx2hXmtmcvHV1A==,count/Barrio Logan_2023_count.json,,,,,,Barrio Logan,,,2
" https://lh3.googleusercontent.com/d/1xrSNibFCsn5vrRHqYt9AbFMt6-cXyjSN
",VMh99Sy3Q3Sb1OoQzghZrkMxaXa6Y4339clZQQ==,count/Barrio Logan_2023_count.json,,,,,,Barrio Logan,,,2
" https://lh3.googleusercontent.com/d/1HL3yhddZzIisnWHZatszRCCryjsxz39v
",7kzndzON8gsDEqvNnju7OjMf/fplBq/Q3U+IkA==,count/Barrio Logan_2023_count.json,,,,,,Barrio Logan,,66.0,2
" https://lh3.googleusercontent.com/d/1-3MviYlwl2qkSZh7Xoo6VjO7OuDfTcjl
",8MVvYNGyY5D/731SndoX2OgRgESfpll/dvWWhA==,count/Barrio Logan_2023_count.json,,,,,,Barrio Logan,,,2
" https://lh3.googleusercontent.com/d/1YFx1Gz6HcSZOzgL9-Hn8rP7OHsnRtJ6P
",qe1igra28Mqoja2c29aX7qXQ+D61Vc9mAd4rhw==,count/Barrio Logan_2023_count.json,,,,,,Barrio Logan,,,2
" https://lh3.googleusercontent.com/d/1GFW2GsSpr_9Nbe6_GlxtyOBrP0l_QMhp
",MsuN35iFQFs4Tkzkx8TtlH52FtA0OkJkHOR/sA==,count/Barrio Logan_2023_count.json,,,,,,Barrio Logan,,,2
" https://lh3.googleusercontent.com/d/1bni78ARoQC9ZfNKaMOgYg3gScxfvMHeh
",/CkueogPN7ztzR6eWsaB4wolsotPlZ9CmImVZw==,count/Barrio Logan_2023_count.json,,,,,,Barrio Logan,,,2
" https://lh3.googleusercontent.com/d/1kIk8VEu5j-KVBYL3xLXr2Xi6934Q5yeK
",gsywnpsChXmKJjjeWN1OBBCZswUe76GoPTlqqw==,count/East Village_2023_count.json,,,,,,east_village,,60.0,1
" https://lh3.googleusercontent.com/d/1hYilnSwObzq8ahZzkTxA7YIqXoN4xtOG
",IFuW7h/QZQtf91DwjV0DnCtDeSZy1dc9q+mWdQ==,count/East Village_2023_count.json,,,,,,east_village,,48.0,1
" https://lh3.googleusercontent.com/d/1h8CwU7Kdmd3afmj3h9Hs_ZiLkCeptZcH
",WXztGBjWQK1hXGgy5eN6lhcWcoMRM5F5SiUU4A==,count/East Village_2023_count.json,,,,,,east_village,,52.0,1
" https://lh3.googleusercontent.com/d/1DDU_HDNIA_nKiWvdt9MBJuWPDNNhl-uR
",XADed3oLxGZk4JVhJTP8ZQgkCErKISD0gofh3Q==,count/East Village_2023_count.json,,,,,,east_village,,59.0,2
" https://lh3.googleusercontent.com/d/1c-tjSdylIZKhj1q0Y9_tpq1ohLtFG4WW
",DdZELFxu2Q95fj+mtUuo/40MuYRFkEE5mJ1BNg==,count/East Village_2023_count.json,,,,,,east_village,,60.0,2
" https://lh3.googleusercontent.com/d/1VsvdscdmmSY-y5Zhcwy_gyrg6sjUGmeM
",KInEMrvHZqnUO/bDv+5OqMqO9o/3L2RDyhalKQ==,count/East Village_2023_count.json,,,,,,east_village,,60.0,2
" https://lh3.googleusercontent.com/d/11PTER6xFMBKtD_ctUJ_9urBQ6JlrxaMZ
",+khPgkuVkINLApfQQ3gIoQjjVFJrCWqFn5yLaQ==,count/East Village_2023_count.json,,,,,,east_village,,68.0,2
" https://lh3.googleusercontent.com/d/10g4xx5J_vlfrrfu_teIoQ3CARwYf-MRQ
",ZeZXRwmhbqM/Qxi/Bp1mI6ee0arbMInezyd3eQ==,count/East Village_2023_count.json,,,,,,east_village,,67.0,2
" https://lh3.googleusercontent.com/d/1bRCI8Hi3FXEVzW4qyL7vtYCDsFFcMV1X
",efopmkESoEf4r+Scik/8+GL6ZkFk0RLvqSkLdA==,count/East Village_2023_count.json,,,,,,east_village,,63.0,2
" https://lh3.googleusercontent.com/d/12Oj7_g3cd6rPJpP8mh8SlnNL1E-cEwpF
",6UG1iit7KbwPFJ9OtXpCRp8+pgruyy1se3mmdA==,count/East Village_2023_count.json,,,,,,east_village,,62.0,2
" https://lh3.googleusercontent.com/d/1ULwLEhIFm_P-4euWIyk5laXbrE5e50UV
",VANO/cmf2D7PflHvn9qnkN+IJVMKqYT/EurUwg==,count/East Village_2023_count.json,,,,,,east_village,,56.0,1
" https://lh3.googleusercontent.com/d/1mq1Xm56BQyiFGDdyY1BAmw4keW3FRI1m
",hnN5VfgJ2JclwcIzEg2nqOwZu+NOYteUyClI8g==,count/East Village_2023_count.json,,,,,,east_village,,56.0,2
" https://lh3.googleusercontent.com/d/14yIN8g2lOSkm1b5kEkIRTtFfPM2dFjJc
",3cDnj8/C5YbviiJNoT5+pMrvBHW/ljgciOYwwA==,count/East Village South_2023_count.json,,,,,,east_village_south,,60.0,1
" https://lh3.googleusercontent.com/d/13qmYe68bXSsPUbBPK_-lhA2KlYWl1zaD
",+SsqbOMCiox3wdd9VyA3NxzjykflI3qCMvHSQA==,count/East Village South_2023_count.json,,,,,,east_village_south,,47.0,1
" https://lh3.googleusercontent.com/d/1pXz2LR5eQsS0htH7rNV4HfUqX-KLEVYE
",0+4MaSZuKC27R7C8WvVbl8Ip8WeyMRaqOZX42A==,count/East Village South_2023_count.json,,,,,,east_village_south,,52.0,1
" https://lh3.googleusercontent.com/d/1v4D8-CYvdCx_FwLUq39zyNjvaTShgWgx
",dZvLpTK2zXkruU+Mjkh7DDZT8C33WDOkB1Mr3g==,count/East Village South_2023_count.json,,,,,,east_village_south,,59.0,2
" https://lh3.googleusercontent.com/d/112WG1umhrZYZfjg6BOnvg8VTASZXNMKI
",wWKEsNUkO+7ZsWZ8/OxzA/AOVb6FqjTcY31aRQ==,count/East Village South_2023_count.json,,,,,,east_village_south,,60.0,2
" https://lh3.googleusercontent.com/d/1P2oj6y2qCGp5mdjYwyIy9PF4cBKgGMHm
",mhkTFDkYGTCel2eY3sHlgzd8A7bFeN2Nm5cfPQ==,count/East Village South_2023_count.json,,,,,,east_village_south,,60.0,2
" https://lh3.googleusercontent.com/d/12gEhtrKFM4Qdd7-kh7vYAuQZzF30hs6V
",ekK2rcVXhtQw0PPvvRTkijrG7vqbeTJxqQ4oIw==,count/East Village South_2023_count.json,,,,,,east_village_south,,68.0,2
" https://lh3.googleusercontent.com/d/1xix96nkh9iuIikTWN4eN5oD74ZlIG5Z0
",LRTmQytqCTQqWd1pJ2VYgfChzpkTWdjiSTBISA==,count/East Village South_2023_count.json,,,,,,east_village_south,,67.0,2
" https://lh3.googleusercontent.com/d/1p5B2J9sRx3ZpVbI0R4LSi9L02eTMQy1c
",buP33HA/mwtKbWQei7/Vro4gBMnrzteU+4075g==,count/East Village South_2023_count.json,,,,,,east_village_south,,63.0,2
" https://lh3.googleusercontent.com/d/1jyudTsZMN5QToO7AHCZvD2DmJGZigvUf
",TalQqjM+8Dj0UntYUnRdmxXZ7mdk9KTElDVlSQ==,count/East Village South_2023_count.json,,,,,,east_village_south,,62.0,2
" https://lh3.googleusercontent.com/d/1Not8sXySkPX-YDcVZS-djqf_H19eG-r9
",MEiQ9Z65K72D7MsUQqQBZJUuMDra8HU1xQeIVw==,count/East Village South_2023_count.json,,,,,,east_village_south,,56.0,1
" https://lh3.googleusercontent.com/d/1vxLNSyOZkw_0ZvVAa9ci7TBzeaiZz5Nl
",Fz85ZlCu5Dw5sj3X2Bn3rUibVy7yIVm4EvGzxg==,count/East Village South_2023_count.json,,,,,,east_village_south,,56.0,2
"https://lh3.googleusercontent.com/d/1fgzm3luMydJJVgiP8QSYyF1JFnk5wCm3
",Sq6xthYTyqThiya/OfU7omzJSukYgEuq74mENA==,count/East Village South_2024_count_.json,,,,,,east_village_south,,63.0,2
"https://lh3.googleusercontent.com/d/1reP3nipQGd7UCs8beYcu21xKCQbXv3BE
",LleeyXuNeve4nOL/IPnCzeG++lDeTS2EFuSZrA==,count/East Village South_2024_count_.json,,,,,,east_village_south,,53.0,2
