image_url,cx,cy,r,type,count
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",665,135,21.0,1,3
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",788,131,22.0,1,3
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",957,133,19.0,1,2
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",752,157,16.0,1,
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",1072,129,19.0,1,
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",1179,161,15.0,1,
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",1257,185,15.0,1,
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",1339,223,20.0,2,
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",1402,167,18.0,2,
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",1341,282,18.0,2,
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",1399,523,18.0,1,
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",1321,523,18.0,1,
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",1241,524,16.0,1,
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",1039,662,15.0,1,
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",1319,741,16.0,1,2
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",908,641,19.0,1,3
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",962,573,19.0,1,5
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",893,574,16.0,2,
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",818,559,24.0,1,9
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",644,660,24.0,2,2
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",603,666,17.0,1,
" https://lh3.googleusercontent.com/d/131RB-CWqippuqZwDXLG-3ZM4ENi5hqXb
",788,734,19.0,1,
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",833,361,16.0,1,2
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",834,458,19.0,1,
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",835,508,17.0,1,2
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",832,551,22.0,1,9
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",835,586,20.0,1,
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",835,638,17.0,1,
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",673,642,21.0,1,
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",625,651,18.0,1,
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",1096,584,26.0,1,5
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",1183,584,26.0,1,2
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",1385,585,20.0,1,
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",1318,656,22.0,1,
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",1038,460,21.0,1,
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",1384,442,21.0,1,
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",1355,513,25.0,1,2
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",1320,366,19.0,1,5
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",1372,325,27.0,2,2
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",1385,219,19.0,2,
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",1327,223,23.0,2,
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",1397,173,17.0,1,
" https://lh3.googleusercontent.com/d/1VRi89o-UiZ2_rhcuC6uNgapqpi7OfLGs
",1044,227,23.0,1,
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",820,233,22.0,1,2
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",888,153,20.0,1,
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",964,231,17.0,1,
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",1235,234,19.0,1,2
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",1372,234,18.0,1,2
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",1312,229,20.0,2,
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",892,456,19.0,1,8
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",817,426,19.0,1,2
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",818,505,20.0,1,4
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",1162,522,18.0,1,
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",1328,581,16.0,1,
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",1216,657,15.0,1,
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",1025,588,21.0,1,2
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",954,578,19.0,1,6
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",882,575,19.041,1,
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",901,652,24.0,1,4
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",803,651,16.0,1,
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",820,607,21.71,1,2
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",674,651,20.0,1,2
" https://lh3.googleusercontent.com/d/1tMBcsFsnfpBIjyM6pcJA0OyBoD8-J8-t
",604,655,15.0,1,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",922,144,17.0,1,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",597,151,23.0,1,2
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",812,294,18.0,1,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",814,225,17.0,1,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",1386,219,21.0,1,2
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",1386,290,24.0,2,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",1323,305,23.0,2,2
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",1395,373,18.0,1,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",1319,379,17.0,1,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",1397,491,20.0,1,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",1364,594,24.0,1,3
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",1251,595,18.0,1,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",917,656,22.0,1,3
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",883,756,17.0,1,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",818,634,16.0,1,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",739,665,20.0,1,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",594,664,23.0,1,2
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",816,555,17.0,1,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",882,503,18.0,1,
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",812,481,21.0,1,2
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",890,442,21.0,1,5
" https://lh3.googleusercontent.com/d/1AcYP_CYqi1XCVwCTn5w02noI5jpJXd-U
",805,428,23.0,2,
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",831,448,16.0,1,
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",827,585,21.0,1,3
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",971,528,15.0,1,
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",902,579,20.0,1,8
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",921,638,16.0,1,2
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",953,664,13.0,1,
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",830,662,19.0,1,4
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",655,662,18.201,1,2
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",609,606,18.0,1,
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",1175,663,16.0,1,
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",1206,736,21.0,1,2
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",1360,294,20.0,1,2
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",1354,235,25.0,2,3
" https://lh3.googleusercontent.com/d/1xQ2Up-Tsx26MrZjH_nhKN6g8r6-m6v_y
",1114,234,16.0,1,
" https://lh3.googleusercontent.com/d/1uapMwBP10goQ699OV87gpLoW1zFc7Cfd
",1016,184,17.0,1,
" https://lh3.googleusercontent.com/d/1uapMwBP10goQ699OV87gpLoW1zFc7Cfd
",1293,224,25.0,2,2
" https://lh3.googleusercontent.com/d/1uapMwBP10goQ699OV87gpLoW1zFc7Cfd
",1347,227,16.0,1,2
" https://lh3.googleusercontent.com/d/1uapMwBP10goQ699OV87gpLoW1zFc7Cfd
",1005,495,16.0,1,
" https://lh3.googleusercontent.com/d/1uapMwBP10goQ699OV87gpLoW1zFc7Cfd
",1006,606,16.0,1,
" https://lh3.googleusercontent.com/d/1uapMwBP10goQ699OV87gpLoW1zFc7Cfd
",1192,725,20.0,1,
" https://lh3.googleusercontent.com/d/1uapMwBP10goQ699OV87gpLoW1zFc7Cfd
",872,567,19.0,1,7
" https://lh3.googleusercontent.com/d/1uapMwBP10goQ699OV87gpLoW1zFc7Cfd
",801,543,19.0,1,2
" https://lh3.googleusercontent.com/d/1uapMwBP10goQ699OV87gpLoW1zFc7Cfd
",621,646,18.0,1,2
" https://lh3.googleusercontent.com/d/1w3FSHtbr_d9nL8wo4_FiBdSDhVQ4TrrG
",967,129,20.0,1,3
" https://lh3.googleusercontent.com/d/1w3FSHtbr_d9nL8wo4_FiBdSDhVQ4TrrG
",1332,126,17.0,2,
" https://lh3.googleusercontent.com/d/1w3FSHtbr_d9nL8wo4_FiBdSDhVQ4TrrG
",1324,218,17.0,1,
" https://lh3.googleusercontent.com/d/1w3FSHtbr_d9nL8wo4_FiBdSDhVQ4TrrG
",1397,280,18.0,1,
" https://lh3.googleusercontent.com/d/1w3FSHtbr_d9nL8wo4_FiBdSDhVQ4TrrG
",821,568,21.0,1,4
" https://lh3.googleusercontent.com/d/1w3FSHtbr_d9nL8wo4_FiBdSDhVQ4TrrG
",899,656,20.0,1,
" https://lh3.googleusercontent.com/d/1w3FSHtbr_d9nL8wo4_FiBdSDhVQ4TrrG
",968,599,20.0,1,
" https://lh3.googleusercontent.com/d/1w3FSHtbr_d9nL8wo4_FiBdSDhVQ4TrrG
",1209,659,16.0,1,
" https://lh3.googleusercontent.com/d/1s2c3bbmjNp31tPhNajdjJHPjZfcPD9Fy
",789,220,17.0,1,2
" https://lh3.googleusercontent.com/d/1s2c3bbmjNp31tPhNajdjJHPjZfcPD9Fy
",1355,122,22.0,2,
" https://lh3.googleusercontent.com/d/1s2c3bbmjNp31tPhNajdjJHPjZfcPD9Fy
",1357,272,20.0,1,2
" https://lh3.googleusercontent.com/d/1s2c3bbmjNp31tPhNajdjJHPjZfcPD9Fy
",1400,343,14.0,1,
" https://lh3.googleusercontent.com/d/1s2c3bbmjNp31tPhNajdjJHPjZfcPD9Fy
",883,505,16.0,1,6
" https://lh3.googleusercontent.com/d/1s2c3bbmjNp31tPhNajdjJHPjZfcPD9Fy
",816,553,17.0,1,2
" https://lh3.googleusercontent.com/d/1s2c3bbmjNp31tPhNajdjJHPjZfcPD9Fy
",967,568,17.0,1,3
" https://lh3.googleusercontent.com/d/1s2c3bbmjNp31tPhNajdjJHPjZfcPD9Fy
",880,594,15.0,1,5
" https://lh3.googleusercontent.com/d/1s2c3bbmjNp31tPhNajdjJHPjZfcPD9Fy
",812,644,18.0,1,
" https://lh3.googleusercontent.com/d/1s2c3bbmjNp31tPhNajdjJHPjZfcPD9Fy
",785,728,16.0,1,
" https://lh3.googleusercontent.com/d/1s2c3bbmjNp31tPhNajdjJHPjZfcPD9Fy
",1028,613,18.0,1,2
" https://lh3.googleusercontent.com/d/1s2c3bbmjNp31tPhNajdjJHPjZfcPD9Fy
",1355,572,16.0,1,
" https://lh3.googleusercontent.com/d/1s2c3bbmjNp31tPhNajdjJHPjZfcPD9Fy
",1329,660,18.0,1,2
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",747,134,19.139,1,
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",964,218,19.0,1,
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",1173,350,16.0,1,
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",1388,221,17.0,1,
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",1350,223,19.0,2,2
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",1400,297,17.0,1,
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",1364,427,19.0,1,
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",1358,580,20.0,1,
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",1026,579,15.0,1,
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",965,508,21.0,1,
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",881,528,20.0,1,3
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",881,591,19.0,1,9
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",816,627,16.0,1,2
" https://lh3.googleusercontent.com/d/1DEOnlAVa4-eNTqmx8HwdLsBC39VWbxqc
",749,659,16.0,1,
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",771,131,20.0,1,
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",604,615,24.0,1,2
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",817,594,27.0,1,8
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",890,540,21.0,1,6
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",960,493,20.0,1,2
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",960,610,20.0,1,
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",907,655,16.0,1,
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",1032,599,17.0,1,
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",929,745,22.0,1,
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",1218,588,20.0,1,3
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",1171,512,18.0,1,
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",1249,624,19.0,1,
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",815,379,18.0,1,
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",1040,180,24.0,1,2
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",1209,135,24.0,1,
" https://lh3.googleusercontent.com/d/1ezUu44N9sEIeolireFvQC9jeaKSdad4b
",1193,223,29.0,2,3
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",616,652,16.0,1,
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",816,469,18.0,1,2
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",879,506,15.0,1,
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",975,500,15.0,1,
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",880,587,17.0,1,4
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",1037,578,14.0,1,
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",1394,565,16.0,1,2
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",1362,651,21.0,1,
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",1444,299,17.0,1,
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",1391,240,17.0,1,
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",1101,189,23.0,2,
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",817,90,21.0,1,2
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",1399,182,23.0,2,3
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",1353,131,17.0,2,
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",1410,81,19.0,2,
" https://lh3.googleusercontent.com/d/1Og9_sW8INUPA27QdlndXRluMSvDZk_jE
",1355,83,17.0,1,
" https://lh3.googleusercontent.com/d/1aDvSUODpM7VYGqeFeJ3EWaVlJagDWLTP
",250,350,27.0,2,2
" https://lh3.googleusercontent.com/d/1aDvSUODpM7VYGqeFeJ3EWaVlJagDWLTP
",177,337,17.0,2,2
" https://lh3.googleusercontent.com/d/1aDvSUODpM7VYGqeFeJ3EWaVlJagDWLTP
",202,363,13.0,3,
" https://lh3.googleusercontent.com/d/1aDvSUODpM7VYGqeFeJ3EWaVlJagDWLTP
",199,404,17.091,2,10
" https://lh3.googleusercontent.com/d/1aDvSUODpM7VYGqeFeJ3EWaVlJagDWLTP
",197,468,13.0,1,4
" https://lh3.googleusercontent.com/d/1aDvSUODpM7VYGqeFeJ3EWaVlJagDWLTP
",191,502,10.0,1,6
" https://lh3.googleusercontent.com/d/1aDvSUODpM7VYGqeFeJ3EWaVlJagDWLTP
",209,511,12.0,2,
" https://lh3.googleusercontent.com/d/1aDvSUODpM7VYGqeFeJ3EWaVlJagDWLTP
",128,684,16.0,2,
" https://lh3.googleusercontent.com/d/1aDvSUODpM7VYGqeFeJ3EWaVlJagDWLTP
",236,868,35.0,2,2
" https://lh3.googleusercontent.com/d/1DiOOwLPPQqbBHxB3ee07wlpaiMwXkM8m
",131,572,30.0,2,2
" https://lh3.googleusercontent.com/d/1DiOOwLPPQqbBHxB3ee07wlpaiMwXkM8m
",192,372,20.0,2,4
" https://lh3.googleusercontent.com/d/1DiOOwLPPQqbBHxB3ee07wlpaiMwXkM8m
",187,331,18.0,2,
" https://lh3.googleusercontent.com/d/1DiOOwLPPQqbBHxB3ee07wlpaiMwXkM8m
",185,284,28.0,2,3
" https://lh3.googleusercontent.com/d/1F7c_Yf-W4Zn6RbGUrXuM-zkjypQmbQ9H
",329,888,36.0,2,2
" https://lh3.googleusercontent.com/d/1F7c_Yf-W4Zn6RbGUrXuM-zkjypQmbQ9H
",466,882,30.0,2,4
" https://lh3.googleusercontent.com/d/1F7c_Yf-W4Zn6RbGUrXuM-zkjypQmbQ9H
",810,881,29.597,2,
" https://lh3.googleusercontent.com/d/1nnrFZZsRlDyd_rGZbfNRGH_F9zt8A2d5
",358,256,26.0,2,2
" https://lh3.googleusercontent.com/d/1nnrFZZsRlDyd_rGZbfNRGH_F9zt8A2d5
",271,195,28.0,2,2
" https://lh3.googleusercontent.com/d/1nnrFZZsRlDyd_rGZbfNRGH_F9zt8A2d5
",279,238,21.0,2,
" https://lh3.googleusercontent.com/d/1nnrFZZsRlDyd_rGZbfNRGH_F9zt8A2d5
",210,249,19.174,1,5
" https://lh3.googleusercontent.com/d/1nnrFZZsRlDyd_rGZbfNRGH_F9zt8A2d5
",234,280,20.25,1,5
" https://lh3.googleusercontent.com/d/1nnrFZZsRlDyd_rGZbfNRGH_F9zt8A2d5
",214,336,26.0,2,10
" https://lh3.googleusercontent.com/d/1nnrFZZsRlDyd_rGZbfNRGH_F9zt8A2d5
",226,418,21.0,2,
" https://lh3.googleusercontent.com/d/1nnrFZZsRlDyd_rGZbfNRGH_F9zt8A2d5
",244,492,27.0,3,3
" https://lh3.googleusercontent.com/d/1nnrFZZsRlDyd_rGZbfNRGH_F9zt8A2d5
",227,612,19.0,2,
" https://lh3.googleusercontent.com/d/1nnrFZZsRlDyd_rGZbfNRGH_F9zt8A2d5
",243,639,21.0,3,
" https://lh3.googleusercontent.com/d/1nnrFZZsRlDyd_rGZbfNRGH_F9zt8A2d5
",203,666,28.0,2,2
" https://lh3.googleusercontent.com/d/1nnrFZZsRlDyd_rGZbfNRGH_F9zt8A2d5
",222,738,37.0,2,2
